x1,x2,y
1.736924349474079,4.34915838378728,2.0
-1.6773821587392277,4.3651606324751695,1.0
-3.0364473202580378,3.63759756631192,1.0
-4.933654431953289,-8.859372097012587,0.0
2.4506242313932725,4.549106504874798,2.0
3.3638913621500537,6.061934956003614,2.0
3.6874379506953225,-1.6361999263173206,3.0
2.8275259550891576,8.904936432393802,0.0
-3.370697915216182,4.71716997461329,1.0
1.896615890418059,-5.585314268670818,3.0
5.198529510593063,8.193926385434562,0.0
-6.078791178367177,-7.246456841956277,0.0
4.758056473039507,8.65842450350802,0.0
2.719362520686543,5.210252019913405,2.0
4.220570292345089,3.96755877112067,2.0
3.4778118462693843,2.935669287396264,2.0
2.1802686435611403,6.3004499767182605,2.0
-1.0982312699862171,-5.242662021639087,3.0
2.8352697712410366,4.761628464146387,2.0
8.627532853258682,3.454322161990287,0.0
-3.7379554106559283,-1.6758287098105729,3.0
-7.6889393366019885,7.399913995716311,0.0
6.473860981652778,-8.259798087356119,0.0
-3.7960519393811203,-3.6152910879133606,3.0
-1.8670736126989653,3.561591111963293,1.0
-3.813664575137553,3.056059356667563,1.0
4.036432355745167,3.940325175116441,2.0
-2.226600183932389,5.2040011300856515,1.0
2.729839893387826,4.1189864213950065,2.0
3.336338561665531,3.8864282578983675,2.0
2.0464752741633614,4.939624316202168,2.0
-4.464706681617567,4.530489798529873,1.0
-3.5382371300747892,4.030283636552964,1.0
-0.9935913622870634,3.79624048650558,1.0
-3.9911942176245545,2.9827546307131585,1.0
1.9051365076331475,4.686183556504708,2.0
2.327968923352923,5.044878742653973,2.0
-3.82830253957689,5.105313901493288,1.0
1.2978995170085148,-3.2237444638604575,3.0
-3.454989225358134,-9.903252330521365,0.0
3.684493024696896,4.494001667303018,2.0
-3.8328632751545353,4.0847977290261435,1.0
3.2282269680714895,-1.9740067910751316,3.0
1.3482515067779497,-5.785868746292989,3.0
-4.309987511731768,4.256324652968853,1.0
-9.810699510992746,-2.8528892505911307,0.0
-11.260204271258502,-2.124288088135956,0.0
-3.799742888110532,3.3567515687874327,1.0
-3.5373625893133998,2.577366530785596,1.0
-7.353970878162784,-7.52220209762919,0.0
-7.644501855652132,-7.566054852303907,0.0
2.147111956113249,2.2701745200698924,2.0
-11.207749656175723,2.1427476519758453,0.0
8.990178632340541,-3.4542405673570125,0.0
2.5327193798317804,3.5847873568679556,2.0
-1.9314504415447002,3.7556001644624892,1.0
1.9928252642923499,4.889294785435711,2.0
4.239780089712787,-2.577333817614103,3.0
-1.9103704770908387,4.843828774485624,1.0
-3.881465207827419,-3.3272396604040066,3.0
-3.7687668285606932,4.1793980391804455,1.0
4.788376125401521,-2.501383777824798,3.0
4.808578118948483,-0.018375777185560216,3.0
-1.1912781501887397,-5.593638864320122,3.0
3.01530657484551,2.9313719693534583,2.0
2.856629735028032,5.0965472662862235,2.0
-3.3152781874521438,3.1636615003353725,1.0
3.8485817933705007,-2.1574324329008117,3.0
-3.596772476367615,4.127988363677264,1.0
-2.3508215284572547,-5.914850836511477,3.0
-2.669386738909594,4.1710394926371475,1.0
-4.745586852052729,-3.31619417972776,3.0
-4.486510268983791,11.172368964275892,0.0
-3.5953056976939823,3.6917433702466136,1.0
3.5591517221310944,-0.271992054225216,3.0
5.116479112420238,-1.6996230116121631,3.0
3.058460456834026,4.517806586977143,2.0
-8.396245697816411,6.124990659633969,0.0
0.6759362298312033,-3.7057489208049734,3.0
4.0085787437625795,-1.806065266107437,3.0
-3.1450336915284223,3.917863336445954,1.0
8.618423691618693,7.8443209986065074,0.0
-1.9345752764024196,4.783468106208917,1.0
-4.505071874253804,5.163494999697381,1.0
-4.876142317696836,-3.3780094235836327,3.0
-3.6465284794765145,3.9833358667020566,1.0
10.40295094806986,3.6614057778803635,0.0
2.398488485230141,4.7952491673672775,2.0
3.266446075618642,5.17392824735481,2.0
-4.081651096264061,3.8772285743131896,1.0
-3.512974243967812,4.048848393209485,1.0
0.07301413517316413,-6.3598998077537665,3.0
3.280031274717297,-3.5673653670423353,3.0
4.336940874677946,-3.334026513319754,3.0
10.644020625639627,-3.127009194771445,0.0
3.913889741525953,4.7744747949256725,2.0
-2.3825713690726755,3.5443375019863392,1.0
-2.510869443350712,2.709832585548543,1.0
4.36966422118184,-2.1150533569937497,3.0
3.0631907143722867,-3.4385069429883677,3.0
-4.4335610798614455,-2.775948049405729,3.0
2.1419129506544214,3.2743156851494284,2.0
-5.617008944375373,-2.2230608235086784,3.0
1.8863919760303534,-9.190799394285952,0.0
0.07221055243494368,-10.179954661392122,0.0
12.468148095679528,2.246596000273491,0.0
-1.7162207214833614,-4.972066230385792,3.0
9.930941399524936,-3.5164932246215277,0.0
-2.6907216148733055,7.096695513772053,1.0
-4.89001984956351,-1.5069848058733657,3.0
-2.650384668971615,4.911813593570802,1.0
-4.4765349761636894,6.753294596284203,0.0
2.555459932450654,-5.350188498627682,3.0
-1.8679031191653108,3.841810620177801,1.0
4.1993764473183335,-1.0118441491746846,3.0
-2.83607593640657,3.297167187064559,1.0
4.194046983662575,5.0256262778082705,2.0
-1.563910653817984,4.892840554319297,1.0
4.9800059483726,-1.4054437902703412,3.0
-6.5974953394761275,-4.379357533515059,0.0
1.4356696735509067,5.086056522693717,2.0
2.9332291822892542,3.9272514015482156,2.0
-8.817529259676169,-6.3208292437820734,0.0
1.8859255460223352,-5.166704784173717,3.0
-1.4957870993147704,4.52654777915368,1.0
-6.112604731110193,-0.4751097482540728,3.0
4.214939877739288,-2.4226036711352323,3.0
-1.1642384205694225,10.497610092307768,0.0
-1.2348097430609553,-2.9265624144747466,3.0
8.057534446057563,-4.467409177206023,0.0
3.920570112261606,-9.615196745215885,0.0
-1.1492188575642666,3.9584820307319286,1.0
-5.044680038353477,-8.977917084978921,0.0
10.165559674183891,0.27958590259891647,0.0
4.311992790392098,3.4227784910730192,2.0
1.3823361953669437,3.262232269345899,2.0
3.794043200903794,-5.480430822187235,3.0
-5.399665144109039,0.5488685613276454,3.0
-2.0454093991703344,-4.1487130893425554,3.0
-3.3812372872728735,5.018624510033811,1.0
-4.9235612206886,0.8963352656224634,3.0
8.085147054095174,-6.722265542277518,0.0
-2.390262276663295,4.199982199863687,1.0
3.914296608000475,-3.832946586501654,3.0
3.284964915162697,4.40650434599375,2.0
3.4870089678081553,4.094443325498656,2.0
-1.8977343597735925,-4.058714098954649,3.0
5.894711817605029,-6.690162600237056,0.0
3.192890011885081,2.7587883440580505,2.0
4.928633800893964,2.5759263573329148,2.0
3.810051396725016,4.742402067844196,2.0
2.246879049567338,5.458542765660484,2.0
2.737771862766168,5.403033427526866,2.0
1.0640270852666094,-3.466830604028938,3.0
-2.9657953154619245,4.590270311075322,1.0
3.7229805130978235,4.813287456016901,2.0
1.3401321497422098,3.383248655848068,2.0
3.6055129202358396,4.268346667437036,2.0
3.0176213109768533,5.77281172412109,2.0
3.769206347497548,5.098382329397317,2.0
2.7560920955572055,7.247368017383602,0.0
4.74286647005176,6.082809990208515,2.0
5.580360522832553,-8.769290220497982,0.0
-2.032460154567444,-10.064654887943064,0.0
-2.3112872554452304,3.560383846982994,1.0
11.146804156410566,-3.0086287776522425,0.0
-2.216339525773292,2.8007175780358677,1.0
-4.825615178564647,2.6492025773893153,1.0
-8.153862165279497,-7.7967032520243045,0.0
3.6442561808107916,3.614671224346774,2.0
-9.33795257020901,-6.300153156533699,0.0
3.201939903335482,2.5197325431012185,2.0
-2.4934656086140823,4.03764737216936,1.0
-2.1399149322571795,2.8658723375215676,1.0
1.9404115162979159,3.6215984720379084,2.0
-2.741797265298863,4.6934958206046,1.0
-7.470618112848926,-2.8124003700055265,0.0
-4.2265333937610015,-4.648016217934715,3.0
-2.65063644651762,4.932838892362237,1.0
9.5357924333119,1.7240073422581719,0.0
-3.7113199105465684,4.063017658899229,1.0
-2.7433147691085216,6.047651903896849,1.0
-0.14098447965046468,8.941233469742453,0.0
2.5479862711622676,-4.556809299206118,3.0
1.0098560942569734,-5.967496962982785,3.0
-0.4977116521359686,-5.059687898242058,3.0
10.03822357369811,-2.43762551772296,0.0
-4.751063723355543,-1.366424180803403,3.0
-3.6260073246210247,-2.5425210763179815,3.0
3.0777843419771145,3.3261779222403463,2.0
-9.854652117420727,-3.306721567061916,0.0
1.783359437497369,-5.079844166492893,3.0
2.88058233010784,3.6550379325063345,2.0
-4.51511493624948,4.936814316922667,1.0
-0.23229450320516976,9.961675558710885,0.0
0.2723924818088914,-3.458434608187032,3.0
10.377839099100717,3.4108971137503707,0.0
6.3163654571731325,8.195418878200371,0.0
-4.6658292476659025,-9.084244410965548,0.0
7.081638916842885,5.709578851102487,0.0
-4.951121026732339,-2.261323436037449,3.0
-3.2799885926565766,-3.5077158246691553,3.0
-1.1123748793739954,4.521891234135085,1.0
3.3092502695524337,4.416591866504168,2.0
-0.5770070889477662,9.394832081720368,0.0
9.08744503505927,-8.65250182206379,0.0
-2.7047940336876777,-4.409014082565568,3.0
1.128078172564279,9.826876374119106,0.0
-6.642654998615084,-4.572630518228323,0.0
10.952859729928143,-1.5386261779705075,0.0
-2.9996005224337363,9.901509100324356,0.0
2.559208303988086,3.754597607412742,2.0
10.753703379733995,2.749920895528268,0.0
-4.321209231856129,2.6256007515258712,1.0
3.956173435560644,4.062369480204655,2.0
-0.8896573479036225,4.286278223081884,1.0
-4.365795928050945,3.4832324324537103,1.0
0.9258790820362561,-6.011818148704316,3.0
3.396267916565503,4.611413468915099,2.0
3.494671519448025,3.125451475850949,2.0
-5.299381417575853,-1.648823977232854,3.0
5.372135631441498,0.5979261994870925,3.0
3.2306891787070433,-4.172538231669002,3.0
3.324442031697989,-4.762925700598204,3.0
0.1347971431393558,9.813479074879128,0.0
3.5072999856297518,4.312958125436249,2.0
3.3782589823179223,5.0932228970708735,2.0
-1.5151682546506668,-5.019862948949756,3.0
-3.3347733247048277,4.852408877798197,1.0
1.9932074406733962,4.2392641756105585,2.0
2.124218724947245,3.900287282604196,2.0
-2.6932100375385484,4.13035720265711,1.0
1.3435170675618187,-4.585444012610089,3.0
-2.675654288805076,3.5320762776667527,1.0
-4.436352457039161,3.031950204450304,1.0
-3.053051991925106,5.054183164637307,1.0
0.5549591022813689,-9.886379909558734,0.0
-4.085963170741707,5.141454578321271,1.0
2.7859422293679827,4.1434175529526955,2.0
2.0296516505863997,3.3800763381854195,2.0
0.9817765921963144,-6.249658907645009,3.0
-1.736460989203492,2.29313743780695,1.0
-3.3516601838342153,4.020804023772544,1.0
4.4180551794341385,-0.751715752716877,3.0
1.2314143300865188,3.195063632829227,2.0
3.6619295647340078,3.3680682816455585,2.0
0.2086174498309219,9.940587382288516,0.0
-3.0932606655417647,3.204824987586166,1.0
0.5063067701960315,-7.93317099041338,0.0
3.6115216692398486,3.74772287058437,2.0
10.270369708424848,-3.5221081263442557,0.0
-2.942719632890059,-5.351466833342626,3.0
3.1317252880651516,5.418485032603472,2.0
1.0981239338060782,-12.101579944158072,0.0
-2.7120803787539995,3.2077240458285288,1.0
-1.7771920778665917,5.476114874565765,1.0
6.557042113733083,7.177060829718887,0.0
2.8372410563134562,-5.547140634639747,3.0
-2.7683273158049393,5.0815807283647825,1.0
1.96315147815381,-4.693796686416835,3.0
-1.2124411310977579,-5.353005233831837,3.0
-2.4838369770735307,4.039864207491586,1.0
-2.8728260808057144,2.872495752913504,1.0
0.41148756843257217,-5.538252252652513,3.0
-3.498641972658694,-4.403871711259658,3.0
3.1793185011598033,3.0550437292202504,2.0
-4.2237448466562695,3.509809093771312,1.0
3.128339027202938,4.172837326767583,2.0
-2.416100799903779,-6.532600175670137,3.0
3.6611380133380367,5.898117015818505,2.0
3.160110890639597,4.7956308727681485,2.0
-4.924784725046138,-1.8380215431467835,3.0
4.478453898010039,-2.3108741515526905,3.0
3.5741642083638516,3.7609192943786964,2.0
-8.83634163935479,-5.273736640843079,0.0
2.3825136889199903,3.6225805383681644,2.0
-2.468993263659549,10.754381301898569,0.0
1.8670219053087327,5.662498765783667,2.0
-8.502338019630253,4.404700253498066,0.0
4.516744797533817,4.160232827556277,2.0
-3.6117463807923254,9.879391075060415,0.0
9.084224530750017,-0.11377929711759371,0.0
6.273691111958497,7.796140877660597,0.0
-3.187701605874037,2.9691748732805516,1.0
2.640470024330675,-4.0290404976239085,3.0
4.716540315877472,5.090120621177513,2.0
-1.539319667870863,4.0123900761940074,1.0
3.489619291656047,-1.8344139455090882,3.0
3.1716537699688967,3.8988232877225752,2.0
-3.0021116799848233,6.339996321932448,1.0
-3.1985691868809605,5.285759036510566,1.0
-1.587346895722,-3.6808879697031074,3.0
-8.091902976809354,-3.4804747211253275,0.0
-4.514414062398121,5.086758977026565,1.0
1.0209322391369717,-4.932610643306002,3.0
2.1839990524970867,-3.1212580968730252,3.0
3.5096672754635976,3.9373176570515747,2.0
-4.060031531933992,9.150897977378339,0.0
-5.064146630243159,-5.052762318761133,3.0
-8.965966902668912,-6.206481156523514,0.0
0.4874576621235134,9.772119174738364,0.0
-3.820220431829209,-2.911346202205117,3.0
-2.804837952858182,4.87926390516656,1.0
9.978415450609726,1.1330964962329906,0.0
-3.425924599317566,3.300430721421578,1.0
3.171278246523575,-3.730277789188792,3.0
1.5729653630042775,-4.591537816782915,3.0
-3.4901673153765604,4.087625155169964,1.0
-1.5080569408383593,4.648801816151575,1.0
-4.014978913400019,-0.7159987255733715,3.0
-2.7806910868679457,3.8288288047584653,1.0
-4.666608632977012,9.674026101402205,0.0
3.2431516219663026,11.478390161761848,0.0
4.488601941951995,2.7188436572013024,2.0
4.156833194863312,-8.532825964200189,0.0
4.504110998375079,-2.7825268236486664,3.0
-2.3937628065037115,5.12728112343207,1.0
5.201316133065749,8.42093540455256,0.0
2.1612748820653325,-8.830659081345052,0.0
0.5057945543852975,-4.5136052075088555,3.0
-3.4871671830291446,4.110549119552131,1.0
-9.563104811411186,-4.241646111611085,0.0
7.861508160107032,-3.211859663739081,0.0
-1.0582538779482973,4.571608710807116,1.0
-4.01793620693523,-2.493008259579251,3.0
-8.299967006643968,-2.27718856048844,0.0
-4.499926284584055,-2.472745524533576,3.0
3.4232348025181265,2.8942197139402968,2.0
-1.036447166456184,3.0975852792558745,1.0
-6.5019268734350195,9.365142795777587,0.0
1.7706467617858852,4.8230113569242725,2.0
-2.3960829585166254,2.957416846466174,1.0
-2.6808791581314586,3.7105167308121505,1.0
3.662713559231448,-2.696295608874295,3.0
-1.9266598231364547,4.7324765292381,1.0
4.053825410725872,9.933232530742119,0.0
-9.369521671500193,3.723058695739788,0.0
4.335051866794137,4.2307061564576935,2.0
-3.076865407003662,4.610439999316849,1.0
2.103224755492848,1.093225951204185,2.0
-3.1027674614875997,6.218743357530849,1.0
5.7630263127853505,-0.9434238266774253,3.0
2.5966810202520487,-3.804109814055128,3.0
3.00215709845571,-0.4664876882187077,3.0
-5.57829285014053,3.3568460027988882,1.0
3.6102442577895193,4.457468686088008,2.0
-1.5365643457390055,4.309729503087008,1.0
0.7442733758385018,-3.231250179534894,3.0
-5.1448736759357985,-2.5504764461323512,3.0
3.535121008799532,4.356280049741607,2.0
1.427249594308511,4.202780362804995,2.0
-9.195726643942294,-6.100632269912512,0.0
9.813125742024477,-6.061804574595504,0.0
-9.850981401721652,2.625342813006556,0.0
-1.364992834268581,3.5493318224319923,1.0
-4.297164296365722,3.8604859716669293,1.0
-2.037789421418902,6.8740826980099135,1.0
3.9826210737378154,-4.380331716824025,3.0
-0.09386159960807255,-5.4401010777549725,3.0
-3.599026433196453,-2.539753009235455,3.0
2.0053485700287936,4.292607241505603,2.0
-2.1376094240823122,4.044206174880452,1.0
-3.9066861983758447,-3.9709951140568593,3.0
-10.736936907364754,-0.7264058610792523,0.0
-3.5161039672673216,-1.9175391877859849,3.0
-3.9246440184480313,3.0365009394839486,1.0
-6.968678654693404,-7.014132417007425,0.0
-2.033852987590704,3.4956347996193933,1.0
3.3453095561647705,3.308403292096103,2.0
-9.50279994642112,-5.425931858410546,0.0
-3.413419365096907,-2.845425058213165,3.0
-1.9313577804099151,4.623255423458473,1.0
3.2693172378464115,4.8072554279353685,2.0
2.1098054267776574,2.6415707548927716,2.0
6.147850721048825,-0.6475680137573562,3.0
10.041458034067347,0.9950706192991055,0.0
-2.4354688870176195,-6.605686309784337,3.0
3.4935884858741924,4.677412984732479,2.0
-4.570476992964626,0.09880161574334179,3.0
2.568265634596338,-2.9934198010393587,3.0
1.805098842376787,-3.7213950941799054,3.0
-3.3005359851787683,5.1602481318296185,1.0
8.644038524304074,-1.2671549322083726,0.0
2.254236255889334,4.5332398691554285,2.0
2.934689288327605,2.4185245719578186,2.0
-0.3019595431825737,4.158391955752468,1.0
5.494596365327121,-0.4817799504463925,3.0
9.604098514189037,2.8703482685556274,0.0
-1.4806636489093559,2.875344311667006,1.0
-2.3558212757591828,-3.4822867261961012,3.0
-7.894647168429003,-2.625337666530411,0.0
-2.6291481072890033,4.816603570357713,1.0
-1.4948040011209605,3.902832893627497,1.0
1.571143386106565,3.7063928410023737,2.0
10.475658152667789,-2.916449719851207,0.0
3.1298478304668604,5.123302531113857,2.0
5.528995984804119,-0.3309395177384913,3.0
-9.787623680587101,2.0340109728022644,0.0
4.593106221502925,3.5193195900234833,2.0
-2.9387976517568806,-4.878725461053904,3.0
-0.8427841125522626,1.9562312984735035,1.0
3.6290826192412395,3.920854973729202,2.0
-6.882511103010377,6.163392814225477,0.0
3.1598886179925336,-3.8253865784356185,3.0
-1.6513068013544878,4.585991768978782,1.0
5.525731952903835,-9.125286988605495,0.0
-3.865209053852247,3.724817562613654,1.0
3.8105419989469382,4.370169634820337,2.0
3.903273014650279,-0.9601544042178083,3.0
-3.35660572265417,-4.805513013928415,3.0
3.597462857881353,3.9708536485094297,2.0
-3.536665196268148,-2.4454576032812025,3.0
-8.850077513090232,-4.502206515081792,0.0
3.213080395971555,4.559491129208895,2.0
4.84187800209124,4.095309033175655,2.0
-1.461734359087965,4.28135653753837,1.0
-0.9970529159237138,4.057375553806981,1.0
-4.120085132525535,2.5103903876489975,1.0
-7.359564967274914,-6.385198253824997,0.0
2.9281868571489653,3.396940170602042,2.0
-9.103309038234526,-0.42707477227262247,0.0
0.2951542151246176,10.42146406389724,0.0
-3.3592853043064164,3.6486650645442884,1.0
-3.4215823114402926,4.308675294055616,1.0
1.9965234392158044,3.6621958810377455,2.0
3.1433988430335305,4.6915158558653305,2.0
-3.399424780986017,4.852441264821342,1.0
-2.718416594914166,3.41550078437805,1.0
2.5692695350339823,4.05495189362815,2.0
-1.0578891977961251,-5.094740466357184,3.0
-1.253507692482251,-9.177545210010358,0.0
-10.355323859629008,3.5171871848603278,0.0
-4.257686537069134,-3.5355455001684666,3.0
-7.69541016509918,4.537629377834723,0.0
8.680364241058486,-4.5094829756870425,0.0
0.10581494242841627,2.8721437538542443,2.0
2.1979058925725745,10.377656869558331,0.0
2.5999432796365247,-5.971240028469789,3.0
9.785480782664202,2.271421566494468,0.0
2.916089101215997,6.249326791978808,2.0
-3.138796400945536,2.0614731630602465,1.0
2.903154339048215,4.460027501103602,2.0
4.375644210097615,-3.1752162718742247,3.0
-4.853149344380673,-5.73615171582505,0.0
-5.908660744480503,6.340722611525678,1.0
-9.34962441597148,-6.688546062691297,0.0
0.7452361495940724,-4.180920282715978,3.0
1.662153628184052,4.834762434690087,2.0
7.55247497180736,-7.128437445802967,0.0
4.22041847326945,-3.7906133709566197,3.0
-0.2159117811274729,-3.9957409591452127,3.0
-11.227141034595405,-0.6930777346049126,0.0
1.970870321921695,5.0445465781431835,2.0
-9.655409097383309,-5.1102887126209176,0.0
1.3969605155645217,3.935120267029723,2.0
3.31765208118318,3.5639611575801684,2.0
-1.5801555126269469,3.187842869465933,1.0
-2.486324784206694,4.874754676709606,1.0
-1.5173068015405589,-4.001804527783969,3.0
-8.7954484372589,3.8145083321322266,0.0
-5.226761524957226,4.596333583865474,1.0
4.343806370924206,-3.8060921402994463,3.0
-3.0975938901544144,4.085477250348298,1.0
-7.612544811724143,6.345750906759491,0.0
-2.368099660842187,1.817898705799038,1.0
-3.6829523345015205,-5.2454706723665145,3.0
-0.030490492254335422,4.3285347539139485,1.0
-3.7228347951782497,3.099188258988636,1.0
-5.027914659867881,-2.8216603695169176,3.0
-3.6969414601380968,3.850319052084683,1.0
3.6388688736788817,2.552533582726051,2.0
5.302236297740021,-0.9096320438349288,3.0
1.5414172992234525,-5.92471679147563,3.0
3.5256399227270943,4.08028495186812,2.0
-3.379724286204384,-1.203013960014172,3.0
-3.3912998898983777,4.428254397516863,1.0
6.470293163326414,-9.368712086522509,0.0
3.100808854259373,5.1494180762720205,2.0
2.794570670506795,3.514546378614307,2.0
3.2054126972186605,5.26332725911791,2.0
-1.9135198771096182,1.7006423037629386,1.0
-9.294394721199934,1.7570490110827808,0.0
3.9425268606221557,-7.375289327038736,0.0
2.270438921852409,4.635131038980232,2.0
3.4744121335460667,-0.6486709145578259,3.0
-2.391015553507565,3.993383755846512,1.0
-10.492678515785713,-0.508359067794027,0.0
-4.528587982263667,4.717931385822665,1.0
-5.269077272952401,3.993396089516635,1.0
-3.8153111147881074,4.153547976423916,1.0
-4.490247523299047,4.856665119869406,1.0
-3.916638693363547,4.952818777223455,1.0
-4.7637792005860105,-8.786346867382285,0.0
2.771681573974831,5.124176785112353,2.0
-2.060264518252896,4.916328953438571,1.0
1.0947216553280832,-4.820712277782073,3.0
-8.442418684645073,-4.970498065264184,0.0
4.237183098252891,0.051271976287197374,3.0
5.413153447840594,6.615386239499202,0.0
-4.583848901344256,-0.6963517687880918,3.0
-3.252597052988904,-8.432852975567885,0.0
0.6795274171505007,-4.755880705025678,3.0
2.5537666332155533,3.993573187821051,2.0
4.0342266740047625,4.919015662519756,2.0
2.300019099796629,3.601461247009928,2.0
1.181286461163328,-5.7550192392424275,3.0
1.9953107211250851,3.651510297230825,2.0
5.157725180434571,-1.436860573074017,3.0
0.8607323111580579,-5.9958968688520935,3.0
-4.912851353347829,3.7917772903872473,1.0
-3.68338103652013,4.707106160106563,1.0
-2.634830998951679,5.673743753983425,1.0
-5.474459976067295,-9.853544653343365,0.0
9.703963052460033,7.080409917125392,0.0
-1.706010786708332,3.1188586911222376,1.0
2.8945146328422235,4.336280830757356,2.0
-4.454030585634543,-1.7891265434479968,3.0
8.839794151043918,4.281243015652666,0.0
2.5666445588293625,2.7917485492024845,2.0
2.5782309122340936,5.316545772622688,2.0
-3.8866650346843747,3.7258885246192786,1.0
-4.958166501085015,-7.476963166474582,0.0
5.649395131721582,-2.0390528266091015,3.0
4.829907309104589,8.212848907350802,0.0
-0.8511824580499907,-11.068822157714658,0.0
0.2856016141772607,-5.791916211668539,3.0
-1.0991112103963152,4.759912843176483,1.0
0.8695453492326619,-4.495439258920698,3.0
2.487864338824135,-2.3528332590796044,3.0
-2.643587416465624,4.080385038763655,1.0
4.59219791403818,3.123062934299252,2.0
-5.163222486546371,-0.725384180536282,3.0
3.2994119380174873,2.1852382128721506,2.0
2.163001575126753,-3.1985619722014973,3.0
